order_id,customer_id,order_date,order_status,payment_method,total_amount
ORD003260,CUST01375,2025-06-09,completed,UPI,2298
ORD003261,CUST01376,2025-11-21,completed,Card,4298
ORD003262,CUST01376,2025-03-09,completed,UPI,3997
ORD003263,CUST01377,2026-01-20,completed,Card,2499
ORD003264,CUST01378,2025-06-29,completed,Card,2499
ORD003265,CUST01379,2026-07-24,completed,COD,2998
ORD003266,CUST01379,2026-02-17,completed,Card,6498
ORD003267,CUST01379,2025-04-06,completed,UPI,499
ORD003268,CUST01380,2025-09-21,cancelled,COD,3498
ORD003269,CUST01380,2025-11-13,cancelled,UPI,2499
ORD003270,CUST01380,2025-06-11,completed,Card,1198
ORD003271,CUST01380,2026-04-27,completed,UPI,2499
ORD003272,CUST01381,2025-03-31,returned,Card,1598
ORD003273,CUST01381,2025-05-17,completed,COD,1498
ORD003274,CUST01382,2025-05-30,completed,Card,5197
ORD003275,CUST01382,2025-09-05,completed,NetBanking,1798
ORD003276,CUST01382,2025-09-08,completed,NetBanking,899
ORD003277,CUST01382,2026-04-21,completed,Card,1499
ORD003278,CUST01382,2026-02-18,completed,UPI,3498
ORD003279,CUST01382,2026-05-18,completed,NetBanking,6498
ORD003280,CUST01382,2025-04-11,completed,UPI,2499
ORD003281,CUST01383,2026-06-07,completed,COD,2499
ORD003282,CUST01383,2025-03-22,cancelled,NetBanking,3999
ORD003283,CUST01383,2025-07-07,completed,COD,1198
ORD003284,CUST01383,2025-08-04,completed,Card,5498
ORD003285,CUST01383,2026-04-01,completed,COD,3397
ORD003286,CUST01384,2025-09-07,completed,UPI,499
ORD003287,CUST01384,2025-10-25,completed,UPI,3998
ORD003288,CUST01384,2026-06-07,completed,COD,1799
ORD003289,CUST01384,2025-05-12,completed,NetBanking,6998
ORD003290,CUST01384,2026-06-14,completed,NetBanking,2499
ORD003291,CUST01384,2026-01-29,returned,Card,2998
ORD003292,CUST01385,2025-08-09,returned,NetBanking,999
ORD003293,CUST01386,2025-05-26,completed,NetBanking,999
ORD003294,CUST01387,2025-08-21,completed,UPI,3998
ORD003295,CUST01388,2026-05-08,completed,NetBanking,2499
ORD003296,CUST01389,2026-07-08,completed,Card,3999
ORD003297,CUST01390,2025-04-20,completed,NetBanking,3798
ORD003298,CUST01390,2026-02-02,completed,COD,1299
ORD003299,CUST01391,2025-08-04,completed,Card,3998
ORD003300,CUST01392,2025-10-16,completed,UPI,3999
ORD003301,CUST01392,2025-11-02,completed,COD,1799
ORD003302,CUST01392,2025-08-09,completed,COD,3098
ORD003303,CUST01392,2025-03-08,completed,NetBanking,2298
ORD003304,CUST01392,2025-06-15,completed,Card,2798
ORD003305,CUST01392,2025-03-25,completed,NetBanking,6997
ORD003306,CUST01393,2025-07-05,completed,UPI,2499
ORD003307,CUST01393,2025-05-04,completed,Card,699
ORD003308,CUST01393,2025-07-01,returned,UPI,1499
ORD003309,CUST01393,2026-05-23,completed,COD,5498
ORD003310,CUST01395,2025-12-12,completed,Card,699
ORD003311,CUST01395,2026-05-26,completed,NetBanking,3398
ORD003312,CUST01396,2025-11-26,completed,COD,2499
ORD003313,CUST01396,2025-10-05,returned,NetBanking,699
ORD003314,CUST01396,2025-06-26,cancelled,Card,499
ORD003315,CUST01397,2026-08-01,completed,UPI,3698
ORD003316,CUST01398,2025-11-04,completed,NetBanking,4697
ORD003317,CUST01399,2025-07-10,completed,COD,3498
ORD003318,CUST01400,2025-10-26,completed,NetBanking,1698
ORD003319,CUST01400,2026-07-04,completed,UPI,2499
ORD003320,CUST01400,2025-08-30,completed,NetBanking,8497
ORD003321,CUST01400,2026-08-21,completed,NetBanking,2499
ORD003322,CUST01400,2026-03-29,completed,NetBanking,2499
ORD003323,CUST01401,2026-04-11,completed,Card,6498
ORD003324,CUST01401,2026-02-08,completed,Card,2798
ORD003325,CUST01401,2026-06-07,completed,COD,3997
ORD003326,CUST01401,2025-05-31,completed,NetBanking,1499
ORD003327,CUST01401,2026-07-24,completed,UPI,2999
ORD003328,CUST01402,2025-11-17,completed,Card,1499
ORD003329,CUST01402,2026-08-12,completed,NetBanking,2499
ORD003330,CUST01402,2026-08-06,completed,NetBanking,1198
ORD003331,CUST01402,2025-12-28,completed,COD,2198
ORD003332,CUST01402,2025-10-13,completed,COD,2499
ORD003333,CUST01402,2026-05-04,completed,UPI,3498
ORD003334,CUST01402,2025-11-20,completed,UPI,3999
ORD003335,CUST01403,2025-10-06,completed,UPI,6498
ORD003336,CUST01404,2026-04-02,completed,UPI,3497
ORD003337,CUST01405,2026-08-17,completed,NetBanking,6297
ORD003338,CUST01405,2025-11-16,completed,NetBanking,2499
ORD003339,CUST01405,2026-07-24,completed,COD,3498
ORD003340,CUST01405,2025-08-04,completed,NetBanking,999
ORD003341,CUST01406,2025-12-27,cancelled,UPI,1299
ORD003342,CUST01408,2025-03-30,completed,Card,3998
ORD003343,CUST01408,2026-05-23,completed,NetBanking,1998
ORD003344,CUST01408,2025-04-22,completed,Card,4798
ORD003345,CUST01409,2026-05-01,completed,COD,699
ORD003346,CUST01409,2026-01-18,completed,UPI,6998
ORD003347,CUST01409,2025-07-22,completed,Card,6997
ORD003348,CUST01409,2026-03-12,completed,NetBanking,4298
ORD003349,CUST01409,2026-06-15,completed,NetBanking,499
ORD003350,CUST01409,2026-08-08,completed,COD,999
ORD003351,CUST01410,2026-08-11,completed,Card,2998
ORD003352,CUST01410,2025-12-12,cancelled,Card,7297
ORD003353,CUST01411,2025-07-05,completed,Card,2499
ORD003354,CUST01411,2025-03-10,completed,NetBanking,1498
ORD003355,CUST01411,2025-03-17,completed,NetBanking,3498
ORD003356,CUST01412,2026-06-04,completed,COD,5498
ORD003357,CUST01412,2025-03-08,completed,UPI,2499
ORD003358,CUST01413,2026-08-11,completed,COD,2198
ORD003359,CUST01414,2025-07-15,completed,COD,4498
ORD003360,CUST01415,2026-06-30,completed,NetBanking,4097
ORD003361,CUST01416,2025-09-01,completed,UPI,3097
ORD003362,CUST01416,2025-11-27,completed,COD,2499
ORD003363,CUST01417,2026-06-27,completed,UPI,5498
ORD003364,CUST01417,2026-01-24,completed,COD,7997
ORD003365,CUST01417,2026-05-27,completed,Card,2499
ORD003366,CUST01417,2025-06-24,cancelled,Card,7197
ORD003367,CUST01418,2025-03-23,completed,Card,3998
ORD003368,CUST01418,2025-08-26,completed,NetBanking,699
ORD003369,CUST01420,2026-04-04,completed,Card,2298
ORD003370,CUST01422,2026-04-25,completed,UPI,499
ORD003371,CUST01423,2025-11-03,completed,Card,2498
ORD003372,CUST01424,2025-08-30,completed,COD,2597
ORD003373,CUST01425,2025-06-13,completed,COD,499
ORD003374,CUST01425,2025-03-04,completed,COD,4897
ORD003375,CUST01427,2026-05-31,completed,UPI,4898
ORD003376,CUST01427,2025-10-07,completed,UPI,4097
ORD003377,CUST01427,2025-04-28,returned,UPI,2499
ORD003378,CUST01427,2026-02-18,completed,UPI,5498
ORD003379,CUST01427,2025-11-18,completed,NetBanking,2998
ORD003380,CUST01427,2026-06-03,completed,UPI,1299
ORD003381,CUST01427,2025-08-15,completed,Card,4297
ORD003382,CUST01427,2026-06-14,completed,COD,5297
ORD003383,CUST01428,2025-09-06,completed,Card,1598
ORD003384,CUST01428,2025-10-19,completed,NetBanking,4798
ORD003385,CUST01428,2026-03-20,completed,NetBanking,5298
ORD003386,CUST01428,2025-08-07,completed,COD,3998
ORD003387,CUST01428,2026-03-03,completed,COD,2498
ORD003388,CUST01428,2026-03-16,completed,NetBanking,899
ORD003389,CUST01428,2025-07-19,completed,NetBanking,4697
ORD003390,CUST01428,2025-06-02,completed,UPI,2998
ORD003391,CUST01430,2025-05-28,completed,NetBanking,4498
ORD003392,CUST01430,2026-07-03,completed,COD,999
ORD003393,CUST01430,2025-05-19,cancelled,Card,5498
ORD003394,CUST01430,2026-07-23,completed,NetBanking,4997
ORD003395,CUST01431,2025-08-26,cancelled,NetBanking,5498
ORD003396,CUST01431,2026-04-18,completed,UPI,1498
ORD003397,CUST01433,2026-04-19,completed,Card,499
ORD003398,CUST01434,2025-05-05,completed,COD,3998
ORD003399,CUST01434,2025-04-18,completed,NetBanking,4498
ORD003400,CUST01436,2026-05-22,completed,NetBanking,1799
ORD003401,CUST01436,2025-10-29,completed,COD,4298
ORD003402,CUST01436,2026-01-10,completed,NetBanking,5498
ORD003403,CUST01436,2026-07-11,completed,COD,2999
ORD003404,CUST01437,2025-10-31,completed,Card,5298
ORD003405,CUST01438,2025-05-22,completed,NetBanking,3398
ORD003406,CUST01439,2026-05-28,returned,NetBanking,4798
ORD003407,CUST01440,2025-10-08,completed,Card,2499
ORD003408,CUST01440,2025-07-09,returned,COD,1998
ORD003409,CUST01441,2025-11-24,completed,COD,3198
ORD003410,CUST01442,2025-09-28,completed,COD,3698
ORD003411,CUST01442,2025-07-24,completed,Card,1799
ORD003412,CUST01442,2025-11-21,cancelled,UPI,6997
ORD003413,CUST01442,2026-03-24,completed,UPI,2198
ORD003414,CUST01442,2026-05-01,completed,COD,5497
ORD003415,CUST01442,2025-08-29,returned,UPI,2499
ORD003416,CUST01443,2025-07-24,completed,NetBanking,3798
ORD003417,CUST01444,2025-11-07,completed,UPI,1499
ORD003418,CUST01445,2025-07-25,completed,NetBanking,6498
ORD003419,CUST01446,2025-05-20,completed,NetBanking,7997
ORD003420,CUST01446,2025-08-17,returned,NetBanking,3298
ORD003421,CUST01448,2025-05-19,completed,COD,1299
ORD003422,CUST01449,2025-03-28,completed,Card,2198
ORD003423,CUST01450,2026-05-11,completed,UPI,3697
ORD003424,CUST01450,2025-09-30,completed,COD,3498
ORD003425,CUST01450,2026-07-06,completed,COD,4298
ORD003426,CUST01450,2025-12-10,completed,NetBanking,2298
ORD003427,CUST01450,2025-09-27,completed,Card,2499
ORD003428,CUST01451,2026-02-28,cancelled,Card,1499
ORD003429,CUST01451,2025-09-27,completed,NetBanking,3999
ORD003430,CUST01451,2026-06-22,completed,NetBanking,3997
ORD003431,CUST01451,2026-02-15,completed,UPI,3898
ORD003432,CUST01452,2025-06-14,completed,UPI,5297
ORD003433,CUST01453,2025-04-12,completed,NetBanking,4397
ORD003434,CUST01454,2026-05-12,completed,UPI,3999
ORD003435,CUST01454,2025-09-13,completed,COD,3298
ORD003436,CUST01454,2025-09-11,completed,Card,2999
ORD003437,CUST01454,2026-07-16,completed,UPI,699
ORD003438,CUST01454,2025-03-07,completed,COD,2798
ORD003439,CUST01455,2025-11-11,completed,COD,2498
ORD003440,CUST01455,2026-01-15,completed,Card,5697
ORD003441,CUST01456,2026-02-17,completed,Card,2499
ORD003442,CUST01457,2025-05-14,completed,UPI,1799
ORD003443,CUST01457,2025-03-05,completed,NetBanking,1299
ORD003444,CUST01457,2025-10-28,completed,NetBanking,2499
ORD003445,CUST01457,2026-03-28,returned,NetBanking,2499
ORD003446,CUST01458,2026-05-09,completed,NetBanking,2499
ORD003447,CUST01459,2026-06-25,completed,COD,7397
ORD003448,CUST01459,2025-09-13,completed,COD,2999
ORD003449,CUST01460,2026-08-10,completed,Card,2798
ORD003450,CUST01460,2026-06-20,cancelled,NetBanking,2499
ORD003451,CUST01460,2025-04-24,completed,COD,2998
ORD003452,CUST01460,2025-05-02,cancelled,NetBanking,6297
ORD003453,CUST01460,2026-01-16,completed,NetBanking,2798
ORD003454,CUST01460,2026-04-26,completed,UPI,2798
ORD003455,CUST01460,2025-03-18,completed,COD,3999
ORD003456,CUST01460,2025-11-25,completed,COD,3999
ORD003457,CUST01461,2025-11-02,completed,NetBanking,2499
ORD003458,CUST01461,2025-10-15,completed,Card,1299
ORD003459,CUST01462,2025-12-01,completed,NetBanking,4298
ORD003460,CUST01462,2026-06-16,completed,UPI,3999
ORD003461,CUST01463,2025-04-06,completed,NetBanking,4998
ORD003462,CUST01463,2026-07-25,completed,NetBanking,2499
ORD003463,CUST01463,2026-08-03,completed,UPI,4397
ORD003464,CUST01464,2026-01-22,returned,UPI,1499
ORD003465,CUST01465,2026-07-29,completed,Card,6297
ORD003466,CUST01465,2025-07-18,cancelled,COD,2198
ORD003467,CUST01465,2026-01-22,completed,Card,1499
ORD003468,CUST01465,2026-08-01,completed,NetBanking,699
ORD003469,CUST01465,2025-08-29,completed,UPI,5498
ORD003470,CUST01466,2025-05-07,completed,COD,499
ORD003471,CUST01466,2025-04-08,completed,NetBanking,999
ORD003472,CUST01467,2025-12-27,completed,COD,3999
ORD003473,CUST01468,2025-10-25,completed,NetBanking,5597
ORD003474,CUST01468,2026-05-03,completed,UPI,3398
ORD003475,CUST01468,2026-01-02,completed,COD,5498
ORD003476,CUST01468,2025-06-11,completed,UPI,2198
ORD003477,CUST01468,2025-03-18,returned,NetBanking,699
ORD003478,CUST01469,2025-10-30,completed,UPI,1498
ORD003479,CUST01470,2025-11-24,completed,UPI,2398
ORD003480,CUST01471,2026-08-11,completed,NetBanking,3498
ORD003481,CUST01472,2026-01-19,completed,UPI,1998
ORD003482,CUST01474,2026-05-01,completed,UPI,4797
ORD003483,CUST01474,2025-09-19,completed,Card,4498
ORD003484,CUST01475,2025-11-16,completed,Card,3998
ORD003485,CUST01475,2025-12-23,returned,Card,5298
ORD003486,CUST01476,2026-06-07,completed,NetBanking,1499
ORD003487,CUST01477,2025-04-18,completed,UPI,499
ORD003488,CUST01478,2025-05-31,completed,UPI,5798
ORD003489,CUST01479,2025-10-18,completed,UPI,2998
ORD003490,CUST01479,2026-07-24,completed,NetBanking,4898
ORD003491,CUST01479,2025-03-06,completed,Card,2499
ORD003492,CUST01479,2025-10-31,completed,UPI,5298
ORD003493,CUST01479,2025-11-17,cancelled,Card,2499
ORD003494,CUST01480,2025-06-20,completed,COD,5298
ORD003495,CUST01481,2025-07-29,completed,COD,3198
ORD003496,CUST01481,2025-05-17,completed,NetBanking,1898
ORD003497,CUST01481,2025-09-17,completed,UPI,1598
ORD003498,CUST01481,2025-06-15,completed,Card,6197
ORD003499,CUST01481,2025-10-15,cancelled,COD,999
ORD003500,CUST01481,2026-03-23,completed,Card,7397
ORD003501,CUST01481,2026-06-12,completed,COD,2498
ORD003502,CUST01482,2025-12-29,cancelled,COD,5697
ORD003503,CUST01483,2026-07-16,completed,UPI,3998
ORD003504,CUST01484,2026-06-17,completed,Card,1499
ORD003505,CUST01484,2025-11-10,completed,COD,2998
ORD003506,CUST01484,2025-12-15,completed,NetBanking,4597
ORD003507,CUST01484,2026-06-03,completed,UPI,3198
ORD003508,CUST01485,2026-03-04,completed,Card,1299
ORD003509,CUST01485,2025-10-10,completed,Card,5297
ORD003510,CUST01485,2026-02-18,completed,Card,1498
ORD003511,CUST01485,2026-07-24,completed,UPI,7397
ORD003512,CUST01485,2026-05-02,completed,NetBanking,4698
ORD003513,CUST01486,2025-12-26,completed,COD,4697
ORD003514,CUST01488,2026-07-13,completed,COD,5197
ORD003515,CUST01488,2025-11-01,completed,COD,3198
ORD003516,CUST01488,2025-07-23,completed,NetBanking,1799
ORD003517,CUST01488,2025-03-12,completed,UPI,1799
ORD003518,CUST01488,2025-11-08,completed,UPI,3498
ORD003519,CUST01489,2025-05-04,completed,COD,1799
ORD003520,CUST01489,2025-06-22,completed,UPI,899
ORD003521,CUST01489,2026-07-01,completed,Card,3998
ORD003522,CUST01490,2025-05-20,completed,NetBanking,999
ORD003523,CUST01490,2025-04-05,completed,UPI,4498
ORD003524,CUST01490,2026-07-08,completed,NetBanking,5498
ORD003525,CUST01491,2026-01-30,completed,NetBanking,7497
ORD003526,CUST01491,2025-05-29,completed,Card,2998
ORD003527,CUST01491,2025-10-25,completed,COD,3498
ORD003528,CUST01492,2025-12-27,completed,UPI,2499
ORD003529,CUST01493,2026-04-28,completed,UPI,5297
ORD003530,CUST01493,2025-09-29,completed,UPI,2997
ORD003531,CUST01493,2026-01-18,completed,NetBanking,3198
ORD003532,CUST01493,2025-05-17,completed,NetBanking,4297
ORD003533,CUST01493,2026-04-18,completed,UPI,5298
ORD003534,CUST01494,2026-01-01,completed,UPI,2197
ORD003535,CUST01495,2025-06-09,completed,UPI,2998
ORD003536,CUST01496,2026-03-28,completed,Card,2499
ORD003537,CUST01497,2026-04-05,completed,COD,2298
ORD003538,CUST01497,2025-07-01,completed,Card,5997
ORD003539,CUST01497,2025-03-03,completed,Card,1499
ORD003540,CUST01497,2025-08-22,completed,COD,2499
ORD003541,CUST01497,2026-06-04,completed,COD,999
ORD003542,CUST01497,2025-05-27,completed,Card,2499
ORD003543,CUST01497,2025-10-20,cancelled,Card,3999
ORD003544,CUST01498,2026-03-06,completed,Card,5797
ORD003545,CUST01498,2026-01-13,returned,NetBanking,3198
ORD003546,CUST01498,2026-06-01,completed,Card,4697
ORD003547,CUST01498,2025-05-19,completed,COD,3798
ORD003548,CUST01498,2025-09-16,completed,COD,2197
ORD003549,CUST01498,2025-10-23,completed,NetBanking,1299
ORD003550,CUST01499,2025-08-10,completed,UPI,2998
ORD003551,CUST01500,2025-08-10,completed,COD,2499
ORD003552,CUST01501,2025-12-12,completed,COD,4698
ORD003553,CUST01502,2026-01-14,completed,NetBanking,2998
ORD003554,CUST01502,2025-04-04,completed,Card,499
ORD003555,CUST01502,2025-07-10,completed,NetBanking,1499
ORD003556,CUST01502,2026-03-19,completed,COD,2999
ORD003557,CUST01502,2026-07-08,completed,NetBanking,2798
ORD003558,CUST01504,2026-06-05,completed,COD,5498
ORD003559,CUST01505,2025-08-25,completed,NetBanking,5798
ORD003560,CUST01506,2026-07-01,completed,Card,5298
ORD003561,CUST01506,2026-08-14,completed,NetBanking,499
ORD003562,CUST01506,2026-05-10,completed,COD,3798
ORD003563,CUST01507,2026-07-28,completed,UPI,1299
ORD003564,CUST01507,2025-07-11,completed,NetBanking,2198
ORD003565,CUST01507,2025-11-21,completed,COD,2998
ORD003566,CUST01507,2025-07-12,completed,UPI,5298
ORD003567,CUST01507,2025-08-19,completed,Card,5397
ORD003568,CUST01507,2026-02-04,completed,Card,699
ORD003569,CUST01511,2026-05-16,completed,UPI,4298
ORD003570,CUST01511,2025-03-13,completed,NetBanking,1799
ORD003571,CUST01511,2025-04-20,completed,NetBanking,4697
ORD003572,CUST01511,2025-08-13,cancelled,Card,6498
ORD003573,CUST01511,2026-08-05,completed,NetBanking,5197
ORD003574,CUST01511,2025-12-13,cancelled,Card,3398
ORD003575,CUST01512,2026-04-20,completed,COD,1799
ORD003576,CUST01512,2025-07-07,completed,Card,2499
ORD003577,CUST01512,2026-01-18,completed,Card,1998
ORD003578,CUST01512,2025-07-17,returned,NetBanking,2798
ORD003579,CUST01513,2026-01-14,returned,UPI,3898
ORD003580,CUST01513,2026-01-04,completed,COD,2499
ORD003581,CUST01513,2025-05-30,completed,NetBanking,2499
ORD003582,CUST01513,2025-09-10,completed,UPI,899
ORD003583,CUST01513,2026-06-25,completed,NetBanking,6498
ORD003584,CUST01513,2026-05-19,completed,COD,2997
ORD003585,CUST01514,2025-06-21,completed,NetBanking,6397
ORD003586,CUST01514,2025-06-26,completed,UPI,3898
ORD003587,CUST01514,2026-07-01,completed,NetBanking,2498
ORD003588,CUST01514,2025-10-15,completed,UPI,7997
ORD003589,CUST01515,2025-06-19,completed,NetBanking,1299
ORD003590,CUST01515,2025-12-03,completed,UPI,3898
ORD003591,CUST01515,2026-07-12,completed,NetBanking,4898
ORD003592,CUST01515,2025-12-17,completed,NetBanking,2998
ORD003593,CUST01515,2025-11-18,completed,UPI,699
ORD003594,CUST01515,2025-05-11,completed,Card,7397
ORD003595,CUST01515,2025-09-09,cancelled,COD,7097
ORD003596,CUST01516,2025-12-20,completed,NetBanking,2998
ORD003597,CUST01516,2025-03-03,completed,UPI,3498
ORD003598,CUST01517,2026-08-11,completed,COD,6498
ORD003599,CUST01518,2026-03-14,completed,UPI,899
ORD003600,CUST01519,2026-03-27,completed,Card,5397
ORD003601,CUST01520,2025-05-27,completed,Card,3998
ORD003602,CUST01523,2025-11-17,cancelled,COD,6797
ORD003603,CUST01524,2026-03-20,returned,UPI,499
ORD003604,CUST01525,2025-05-22,completed,COD,2499
ORD003605,CUST01526,2026-08-20,completed,NetBanking,1798
ORD003606,CUST01528,2025-06-25,completed,COD,3999
ORD003607,CUST01528,2026-06-18,completed,COD,1499
ORD003608,CUST01529,2026-07-28,completed,NetBanking,3498
ORD003609,CUST01531,2025-07-21,completed,Card,2798
ORD003610,CUST01532,2026-02-10,completed,COD,4597
ORD003611,CUST01532,2025-05-05,completed,NetBanking,2499
ORD003612,CUST01532,2025-03-29,completed,COD,3698
ORD003613,CUST01532,2025-08-22,completed,COD,6998
ORD003614,CUST01533,2025-10-09,completed,COD,3498
ORD003615,CUST01534,2026-07-11,completed,Card,3798
ORD003616,CUST01535,2025-06-15,completed,COD,2698
ORD003617,CUST01537,2026-02-19,completed,COD,5498
ORD003618,CUST01537,2026-05-23,completed,UPI,3398
ORD003619,CUST01538,2025-06-14,completed,Card,4998
ORD003620,CUST01538,2025-10-21,completed,COD,5798
ORD003621,CUST01539,2026-02-15,completed,COD,2499
ORD003622,CUST01539,2025-06-09,completed,Card,3798
ORD003623,CUST01540,2025-10-05,completed,Card,2499
ORD003624,CUST01541,2026-01-27,completed,NetBanking,1698
ORD003625,CUST01541,2025-03-18,completed,Card,5498
ORD003626,CUST01541,2025-06-24,completed,NetBanking,1499
ORD003627,CUST01541,2026-04-29,completed,UPI,4498
ORD003628,CUST01542,2026-08-04,completed,NetBanking,2497
ORD003629,CUST01543,2025-08-01,completed,COD,5797
ORD003630,CUST01543,2026-03-29,completed,Card,2499
ORD003631,CUST01545,2025-08-12,completed,COD,1499
ORD003632,CUST01545,2025-03-04,completed,COD,5498
ORD003633,CUST01545,2025-11-25,returned,UPI,5298
ORD003634,CUST01545,2025-09-12,returned,UPI,6498
ORD003635,CUST01545,2026-01-06,completed,NetBanking,3998
ORD003636,CUST01545,2025-09-23,completed,Card,1799
ORD003637,CUST01546,2025-04-14,completed,COD,2498
ORD003638,CUST01546,2026-02-12,completed,UPI,1299
ORD003639,CUST01546,2025-04-18,cancelled,Card,2499
ORD003640,CUST01546,2026-06-04,completed,Card,499
ORD003641,CUST01546,2026-02-28,cancelled,UPI,2198
ORD003642,CUST01547,2025-05-10,completed,UPI,4697
ORD003643,CUST01548,2026-05-06,completed,UPI,1299
ORD003644,CUST01548,2025-06-04,completed,UPI,499
ORD003645,CUST01550,2025-05-19,completed,NetBanking,3198
